Factors,Extracellular exchange,Fatty acid oxidation,Aminosugar metabolism,Vitamin B2 metabolism,Nucleotide interconversion,Cholesterol metabolism,Fatty acid synthesis,Intracellular demand,NAD metabolism,Purine catabolism,Drug metabolism
healthy,104.62354268899625,0.01765690707838936,672.6274892929094,0.2045048887498957,-18.04802890135432,1021.0063585029159,0.06491567243779423,-357.55980376758714,0.11036892765646134,0.1251853601582169,0.07452859379701761
healthy,-100.40686950231483,0.06056304466558726,-659.8396589166794,0.3125314294312467,97.10954041222807,-978.3650918449277,0.04575084833429716,637.582716766432,0.06074862535477099,0.27282219813494524,-0.04710774277702449
healthy,104.08706419973974,-0.3112642470906274,671.8509301141688,-0.6718724986750282,-10.49423351693028,1020.3900293186209,-0.30972022283902134,-339.26861218119643,-0.3797466008790981,-0.7631616340262053,-0.26728980638176675
healthy,99.81025019723197,-0.20012174982861314,605.6560764247814,-0.08695829944274114,-17.99730510960623,1020.418070848561,-0.1447498481663064,-358.4361101105867,-0.09043406201205595,-0.02291535057381222,-0.21859754904242268
healthy,-99.38021474745791,0.5482464123496866,-659.7801018554444,0.8794897556655747,-17.604242939136864,-978.3156963535612,0.49042059887863104,-316.0433361622483,0.5603588389505579,0.7911343820741468,0.39211977781324436
healthy,78.74916201626114,-0.0505982180561698,5.933635059626511,-0.11499864627695833,-17.129995902773686,1020.559827231182,-0.06086239348149458,-122.03165235468623,-0.09906656541686754,-0.13555909151441026,-0.1399976034682925
healthy,-74.81817599447189,0.04632512711924763,5.01759838611224,-0.12615704641557035,-19.608418215742034,-976.7983856043984,0.01878093762820447,-359.30264538786923,0.0344354511322057,-0.1644517808339565,0.043955459955438536
healthy,59.049030461266746,-0.20624817116042493,6.0646538224813185,-0.5282603535861903,47.041035292985185,766.0225073620798,-0.20092571606185836,637.582716766432,-0.2721379080343186,-0.5814307138222372,-0.06404896569752139
healthy,-74.86061353084278,-0.10648960277617654,6.35058074039722,-0.30868218247196855,-10.538939594313177,-978.218747570852,-0.10857110482963683,637.582716766432,-0.2070139808812338,-0.1326243144685304,0.1988989853079818
healthy,53.22955049050609,-0.026978464600323035,-657.4641556550932,-0.27449040835382665,-5.400948544018291,1020.0362392233053,-0.03432064130091729,-345.9102073750786,-0.03771592129390011,-0.38997599811713823,-0.018927635957282234
healthy,-49.83525874910287,-0.008567536119518656,663.2870436693028,0.22335908421508388,-18.39800461403925,-978.4007494163752,0.01585899313624965,-351.7784997264739,0.06330385376458925,0.3769326026184945,-0.1928028736000781
healthy,-100.24746752981153,0.23747649841894286,-659.704091082562,0.49153427716048337,-8.93045836729911,-978.3343616965501,0.22342287626405855,637.5827167664311,0.2568993416588886,0.6240443403704876,0.23926936005070512
c,-99.58948874420338,0.6069647463343186,-658.9758188712281,1.950607310434109,1467.7421499460893,-978.392198469108,0.670771066892519,637.582716766432,1.1089160872307477,1.9274542356905886,1.1678684003806943
c,-99.74970132283607,0.7822749778952108,-659.8032358251951,0.7465103899078744,1949.9397420675728,-978.3802341649518,0.6405299036536789,637.582716766432,0.31921265633810425,0.9176316623417466,0.7613365212962616
c,-100.01877928995243,0.32889335792330837,-658.6275708334613,0.6494551358085097,1964.632971968775,-978.3284207600308,0.38178380542822493,637.5827167664319,0.4587856609860613,1.1967776713821923,0.8690697844277953
c,-99.5088842810401,0.7721791501282372,-659.7465016597059,0.909966235444174,48.332264411907545,-978.3200600546218,0.6754751671233082,637.582716766432,0.6853263593091673,1.6495917691699151,1.1408937325270978
c,-98.70274586335789,0.9452136368376036,-659.7719762235563,2.21168114901063,1945.264871630653,-978.4158443776995,0.9125624036716667,637.582716766432,1.3767221399140883,2.2114580212649306,1.5188625399255613
c,-71.10463335100367,0.20153943832740848,108.24536875696714,0.475841363710672,1098.0051263967516,-973.1254949640967,0.19929790104474673,-358.07931755190816,0.29125991092340986,0.6334040177751388,0.3865283889126689
c,-99.0679578286257,1.1939405659902853,-659.8496398455435,1.2930740109804766,442.1555484318077,-977.9719626134568,0.9426898580232508,637.5827167664338,0.8332816915727311,1.7558462676364843,0.8698712953019925
c,-99.45308081531468,0.7884184349868258,-659.2043771607563,1.0256940324424455,1776.0925487844884,-978.3358813083632,0.7856153217268952,637.582716766432,0.7228177661346057,1.7180914181866729,1.1432367566886719
c,-99.59959742912578,0.8220594909372341,-659.0506459408673,0.9593395807311687,-20.287125969914626,-977.9472739900198,0.6998215550326806,637.582716766432,0.7752481996007906,1.8328482232894021,0.7793164393560977
c,-99.91959515406903,0.5179855596057713,-659.6900296464789,0.5097605363280742,964.8894050925755,-978.2477640922546,0.4599372344868504,637.582716766432,0.35140018496208303,0.9069517351689729,0.49668917545453733
c,-99.86754352934014,0.5481685410273315,-659.3580557822888,0.6354240055075457,-20.297146238751196,-978.237632374744,0.5325335050489105,637.582716766433,0.43890599180850576,1.1722836330161204,0.7045144116777267
c,-98.930110041561,1.2209458557474548,-659.7504170639169,1.6855688311156178,1813.9349905569168,-978.290689447942,1.185630540480798,637.5827167664311,1.1702678375961657,2.6108534202119804,1.5604672951854581
c,-74.79577341668059,0.05711193106797613,6.331854904113641,0.08037452727062155,1309.064485381984,-978.4229843480989,0.05844039606622878,637.582716766432,0.00294368909767162,0.21098673465067352,0.2290905219272407
c,-99.3707773825725,0.6611244796348823,-659.8409784114967,1.3496170352120636,978.641917054585,-978.3160970029662,0.621512720808777,637.582716766432,0.8737770253067741,1.4122289503815642,1.0929652770504308
c,-100.28402494261915,0.16947406177904079,-659.2707855189401,0.5054151611165458,1940.4250684032693,-978.0258344697409,0.14917443411306788,637.582716766432,0.25994668137111365,0.3574576779032259,0.11967632447047712
c,-100.39422935576232,0.06538745558313715,-659.7434828739025,-0.015073423143532994,1961.3564757323743,-978.3612921241804,0.04846618916727425,637.582716766432,-0.03791033265854604,0.2048983323577318,0.22553822632101128
c,-98.89726631435647,0.7908122347600806,-659.8818123814218,1.1863673955163712,978.641917054585,-978.450283560883,0.8090247340053076,637.582716766432,0.5373581985842383,1.346183347191327,1.0546201197196858
c,-73.33167210828832,0.1467143830857274,6.781167149069802,0.6877041011510279,-4.306581400121871,-960.6293870084878,0.11224500509670178,637.5827167664324,0.33220901622423515,0.910764355135284,0.49936506179504336
c,-98.89415607503072,1.0536886680860629,-659.7645327428145,2.638596664743475,1494.0258120657477,-978.40793459113,1.1906896335114565,637.582716766432,1.6560643769507326,3.4793958282528683,2.252318019143184
c,-94.04873050636995,1.2652923834240475,-659.7774813751955,1.7951127142444114,1933.9556930319782,-978.4090544145668,1.3043441290864968,637.582716766432,1.2219002202301201,2.7074934992178035,2.034736490851778
c,-99.99258604799341,0.3074163105075985,-659.2714965197371,0.5002702030273418,1919.1776963159055,-978.3278143390598,0.3008126973692264,637.582716766432,0.32047747037598573,0.8633741772355552,0.6672234620924938
c,-99.89601457216597,0.45096754052813426,-653.8118449506842,0.4548776394515677,978.641917054585,-978.1864149281629,0.4157364207536799,637.582716766432,0.3786020409144816,1.0364104314913039,0.6545715189939204
c,-100.07413346169612,0.251641943886358,-654.4805196201047,0.49168365108685985,10.610965289918482,-977.0558238936565,0.222194838619854,637.582716766432,0.24575570692855708,0.549865160666086,0.49180829271918
c,-98.12216918741605,1.8027184793322562,-658.7972755491212,2.9779248942735856,978.641917054585,-978.2936902519393,1.757527250553421,637.582716766432,1.9679872067017206,4.149219166590028,3.0351574944336215
c,-98.98967408986638,1.0327568519494514,-657.9635054985936,2.4288582199223336,1690.6577472132872,-978.0761472585148,1.1249684489836596,637.582716766432,1.4810462449352801,2.558930482317378,1.86575359271215
c,-99.03973037267063,0.7639742149241101,-659.7614151350217,2.2956407918979247,762.7806587013628,-978.377220221221,0.7044050164318294,637.582716766432,1.463271506330992,1.469051961462269,1.2374654569363646
c,-73.56959985090958,0.7909352598707018,-658.3019612081546,1.3006117260498946,292.02222458610447,-978.1430621820209,0.7382814883073827,637.582716766432,0.9123233995811778,2.1029921538805914,1.3322015522344628
